"Target1","Target2","Target3","NTC1","NTC2","NTC3"
1854.01843166973,2063.21001581596,2030.64534374001,1901.51059693421,1902.41698103567,1884.35247060636
2332.14305697989,2295.64641072503,1774.41687714459,2027.10555748004,2001.63958241963,2264.69862141898
2070.56245966522,2377.96997439141,2198.37208740823,2283.21662981911,2028.68503446835,2425.17313871179
2007.56775117219,2065.10959990398,1722.28673961627,2208.26123192421,2057.60726006822,1932.91711677964
1810.83473673285,2047.68306056333,2140.65538872893,1919.42446063704,1962.65809096754,1870.94118588734
1992.45069000347,1931.71286819894,1983.44689758391,2258.55928526446,2509.55144286277,2336.01207109777
2353.16526053725,2188.62517748082,2176.21384582154,1830.92294632872,2176.92007353663,2073.65624406121
2437.25895033532,2230.98367478724,2345.11835283209,1923.09855319895,1945.75212780315,1758.66157221515
2065.79847180869,1953.38302841632,2643.23398740613,2190.12691191226,1282.387811129,1677.57160617707
2340.23278142987,1936.87327376499,1910.66880891959,1659.04419368878,2008.75708472419,1817.72048334024
1764.24144437634,1783.65350877159,1896.95466309081,2021.74659019755,2052.19472314849,1963.97775783283
2236.40435103963,1970.74453789362,2001.68229480482,1919.42824919166,2155.76222768952,2025.57371072853
1760.02670711696,2125.69214798125,1868.00203510482,1474.38987779813,2126.00528205109,1850.82584128746
2576.323280552,2098.94163648747,2174.73230291628,1685.17457253563,1729.31222552708,1691.44325109965
1978.88796805503,2242.23475946977,1970.76188417129,2290.63133911677,1965.93589600892,1754.91576395529
2263.46887237248,1659.72782491893,1393.23438095938,1925.79761374222,2048.40395205238,1529.62972325861
1760.32446374252,2025.92935125773,1944.43355934115,2132.92636168184,1589.5595607615,1716.12866567475
1755.38896516861,2005.44943196109,2438.24421527384,2161.37828144103,2556.04713918223,2054.12472755961
2076.39415280974,1986.34552565875,2060.86470842996,2101.5581591422,2051.20702597891,1928.60988462907
1775.24500601999,1588.57373001654,2392.98566994335,1865.78365738119,2317.47731604622,2256.62945732852
1605.01777983823,2542.99933346015,2268.01735635404,1925.02570306273,2261.72639598904,2127.62532337978
2105.79066890182,1776.56352433695,1994.48525162117,2348.25179068185,1826.502997815,1865.26314877917
1937.22503767488,2164.17838851473,1798.69271574814,1891.02011075671,2015.97207956001,1722.82584355604
2048.49919288221,2172.0061888639,1747.82719868556,1992.98419123327,2082.24494236325,2275.15670169609
1811.0221325256,1927.65896747715,2000.27402938788,2665.83766902115,1897.71053808659,1382.36878107963
2066.43357571413,1650.84324998974,1996.21085695535,2072.71166350494,2014.72219770756,1984.19167508856
1718.34438320494,2020.52346167487,1832.62419236323,1692.8591979952,1586.13805420678,1838.64128755081
2205.86092919848,2150.12266837959,1918.40623162929,1891.5458117816,2216.19849365301,2035.42996146116
2065.91341066153,2090.44531048944,2085.07355572535,1592.52083505404,2211.51411943283,2069.26725965812
1945.41619443734,1592.43272771115,2036.83569075561,2091.69831248343,1911.59635032756,2012.87825063138
1933.55359289047,2491.64562823614,1655.96195864892,1481.43882481339,2635.00942469755,2328.1559958224
2050.30658016835,2103.7638894472,1733.54733832647,2332.33658693026,2123.28186931173,2199.74707910036
2017.61788535075,1885.50566999632,1689.95638601956,1689.80048395397,2165.30486362949,1963.22379861022
2252.5636471252,2105.58556499849,2076.97537390222,1960.75471528373,1662.48173442577,2124.42719257745
