"Target1","Target2","Target3","NTC1","NTC2","NTC3"
1829.51143176998,2136.88310665327,1873.91453705938,1967.40861663993,2045.91577460768,1707.61929627404
2086.11781785439,2100.30985042178,2104.928365961,2117.74523907797,1933.06926676029,1845.83726082316
2106.93264665588,1815.99318077494,2004.19622279022,2147.20857552741,2243.57922558386,1222.37339687683
1898.3294522807,1783.91513358099,1954.50184174321,1695.32244431771,2052.17690713131,1921.04300364246
1765.78706412212,1847.9016895523,1892.75187511818,2051.81518643491,2050.05694775075,2263.26283961391
1770.13359977194,1964.68344326628,2277.73578839744,1784.50592388525,2116.44413933911,1942.78136699945
1956.97477116302,1764.43590319919,2086.3029852109,1798.32044663579,2042.56760215618,1665.05985370699
1744.87821081848,1753.1617233033,1856.21439540794,2052.87790224277,1894.38088289333,2297.71466983805
1844.0947764083,2048.49725794598,1832.43348974079,2034.36222203029,2025.44262126093,1940.06147984579
1878.1653869483,1973.83871173572,2244.89076860706,2024.12091460987,1691.12850306159,1948.02795855697
1837.15466756418,2171.87830877025,1773.73507663785,2078.7441174289,1722.95570165554,2156.07655538091
1862.70075909382,2039.22231415024,2208.77999648911,2012.99687573554,1621.86863528011,1801.30275489694
1579.87276857227,2187.95714166185,2184.25620735475,1797.97438294327,1709.64859222262,2270.89393635907
1625.90348445242,1836.89598988889,2235.3142492782,2017.78753312355,1894.02534462244,2554.0769106499
2118.11684815049,1476.90530234324,1869.43489653911,2398.70056120901,1396.18576863366,1951.60606022077
2346.16944414119,1907.05494055054,2262.21168082773,2232.43669097112,1872.47359460646,2075.02214627152
1794.90923243863,2041.83147128178,2062.38389250745,1912.61627961328,1772.075652932,1592.52098639962
1832.58589318767,2045.82220451592,2200.29003794358,2294.59179026884,2018.89631755355,2064.63050884378
1970.97999769213,1817.52607518475,2059.49250799287,2094.52617599195,1999.88247571999,1574.61446366474
1661.66777013704,1712.6380738161,1699.7218033458,2106.4404747251,1952.85652296412,1777.1792479282
1643.63618969832,2189.21278387966,1956.54471728633,2178.99193523637,1734.96080549941,1767.43521841899
1814.42760336668,1609.06575080683,2105.60011515557,1969.28800240123,2218.72284622544,1931.94884853743
2028.30233209044,2124.42399634174,1989.65330340164,2219.88585737395,1998.55124427757,2060.89512285538
1870.02621948477,1398.70805596837,2230.26540668883,2213.72897221802,1913.93981556974,1695.76935488081
1837.77364284031,2145.61706438448,1805.68130641858,1831.21833137272,2150.71201817877,2019.26841326276
