"Target1","Target2","Target3","NTC1","NTC2","NTC3"
1847.3328337268,1648.60715776003,2137.64075182578,2056.92460998371,2232.89640332294,2196.89991855852
2166.56000268948,1798.08815279511,1704.16516892357,1328.07020994145,2197.74174093678,1859.43743622617
1699.26887875536,1996.38105870306,1549.03858077501,2017.86269369945,1745.15143667569,2154.24609866608
2033.34544137209,1831.63754306381,2464.4179315653,2138.67616676312,2237.76081092781,2074.84828395182
2499.76458645878,1456.61565617162,2128.45135742121,2066.25515706573,2113.42430005897,2301.96064991259
1898.43820901361,1977.66829118489,2163.29662616476,2056.11416892703,2199.04131391641,2203.5541007953
2236.83436776271,2019.96299527447,1811.47558000049,2386.49104079515,1727.02410824732,2284.01869600522
2066.91400174847,1827.03757066588,1609.17981306384,2084.40752420621,2074.93321106509,2046.50970785011
1991.00445867779,1359.03393949563,1951.09486675403,1970.5672715765,2218.01940139564,2644.32372297991
2244.84660945664,1837.43424708675,1906.7927638392,2213.72125772849,2192.99342698513,1898.28867616386
2262.70257857803,1831.8197867012,2315.17850925535,1782.30949388576,2114.03110854841,1625.51862415249
2400.2843326719,1734.44845399767,1915.04966219726,2078.45863872247,1699.74457004452,2473.83549762321
1919.61998195317,1903.15181893861,2486.78232545032,2268.61120624962,2307.18629258664,2096.58505636587
1971.76467626488,1293.8842535782,2177.82133994566,1825.53137649509,1884.28578644917,1966.33726179723
2227.29987057146,2148.41078636628,2005.69438555325,2249.96495570351,2347.87804191732,1942.08442839818
1785.33293197713,2145.67398129167,2282.27717262734,1737.2809575547,2110.15680798393,2071.95613508654
2024.88611317429,1797.09740328713,1913.03197867972,1969.9749328552,2168.52697534028,1920.57534454825
2270.08231251339,1920.21035210192,1694.01729568979,2096.21089511811,1871.82116738768,2426.98844503089
2046.31299801252,1674.72916665201,2320.80632288334,1607.77973127723,1962.61324495237,2199.79640537704
1705.72750198771,1859.54247931565,2267.61598089796,1796.70344454812,2291.14987015604,1603.7143223615
2140.34597825026,1808.28460529097,1909.45379279972,2292.21675596582,1647.99043635891,1816.26206208591
2403.49013996758,2457.25046579937,1665.28769969595,1798.7474623694,2051.23239914705,1960.32526830611
1946.27321378368,2020.42320236022,1799.46553859571,2267.46197288171,2687.72293554702,1848.48176684061
2077.5611860144,2088.5557261021,1936.96146402564,2087.31154076233,1682.50271734914,2148.66596685609
2095.2488034011,1670.61656685412,2355.58199575185,2392.26951413718,1952.18466990269,2229.27223070767
2284.81871649184,1639.89544362498,2038.8364304042,2016.15310378971,2174.9355206367,1947.43380613998
2258.73715554664,2024.97135550677,2024.8919863356,2243.7596541336,2083.78963585962,1835.11642407541
2340.10384208393,1722.55685683492,1874.97467564536,1980.51954791132,1852.12780719364,2293.5453992357
1978.17227885563,1608.65181833168,2195.77074086215,2208.03518373203,2239.92970435462,1733.25887948284
1880.55030684929,1897.21777003619,2147.46804447994,2162.38771484481,1919.09971722756,1790.97054730476
2281.76775691294,1689.18150681384,1724.28038389633,1925.11293230179,1925.15308741357,2172.24197223435
2050.13766227659,1529.3240756355,2059.57850949701,2254.96409481322,1657.92104745888,2156.07870271785
1660.70706983681,1476.30446151144,2838.2622068383,1969.65334468079,2350.29261433045,1803.90506546596
2017.48295166605,2236.28012705126,2087.00438634043,2234.75965617306,2072.91409039228,2001.58832757193
2317.71306315811,1813.46429900653,1880.71738713701,2158.79767775682,2043.58076586749,2082.92474803425
1685.10762246775,1889.93766066728,1568.25392229595,1799.44935556882,2057.20590807409,2022.20169498353
1914.64269820758,2051.50998558827,1997.23244640873,1907.52457131209,2230.11627343121,1720.82647834119
2376.48538198494,1929.22865658884,1983.59500785343,1788.90535438368,1932.99535989341,1991.51895396409
2003.97040037889,1648.32185432533,1974.81728325431,1945.97054767747,1769.36341962441,2023.84801089117
2432.76807237685,2349.26091104726,2620.20861319867,2250.23146431001,1895.77598041573,2109.26431561884
2021.06268563318,2067.225482699,1874.34280223491,2001.82569833375,2016.372744963,1774.55241828594
2022.35185708212,2030.5360747908,2146.41485784618,1862.70373004456,2103.41125872484,2012.90736226279
2125.16740212029,1718.61575584647,2462.82465276983,1656.9824969764,1936.47670137603,1949.44331946245
1886.71650580165,2235.30394741098,2057.36975291912,2251.76461347016,1934.34433175179,2062.82611899656
1492.01275601607,2017.02124915199,1741.09202742302,2116.8832661744,1852.45049443273,2346.05054145938
2044.21483114455,2181.87732631056,1723.59098073684,1985.53093630807,1933.82432021438,2036.83904172959
2389.6932554992,2342.36988385032,2745.4904434946,2128.77057722106,2212.19567671006,2272.1608203411
2205.59361846427,2264.1457422741,1989.49935559386,2231.8752886611,2157.63037040493,2040.05953922879
2027.4468894977,2276.6769394515,1749.69438215669,2185.51763894086,1795.8469671594,1954.94682851685
1822.00121477694,1961.60747407179,1676.53696136946,2335.22692026713,1957.88600858495,2237.29881364176
2221.02108088329,1701.88130562849,2209.3965540627,2425.17175674683,2232.7051111144,1720.99541523229
2127.37517754974,1833.84961048665,1923.07076901378,2139.25874325767,1507.76979160945,1937.0975720178
2414.34158223208,2087.86337815975,1811.60615534328,2308.78702840495,1668.25610915974,1757.35486277793
2147.59261202684,1540.77445267663,1801.21488631764,2313.56233600488,1710.64835622502,1717.92052414494
1970.57610395014,2423.57308184048,2149.30253562523,2268.59590851129,2115.13338556851,1462.30694868816
2137.77004557367,2218.00120343601,2164.56961133136,1863.24440226235,2322.80017736776,1653.14735852013
2199.88020946613,1834.15553430149,2056.74175807661,2187.80369342742,2146.6720245459,2316.13487002
1889.81164384068,2096.71503952865,2153.20159949188,2134.95281581817,1554.49806645693,1810.34470396611
2204.02412031865,2209.98884583196,1498.9807018049,2261.90411511038,1480.33996125374,1572.71809615638
2053.70212488906,1819.62717291698,1888.09630009755,1556.15072281211,1581.31915600035,2117.15553457672
1946.73862192206,2046.57134396598,1991.83180101774,2272.24861186,1972.47808574225,1523.00856298046
2367.77069497841,1825.45550990559,1951.58962057059,2202.67086115268,1625.1028124902,2350.27094975825
2059.52455039573,2338.24594223704,2175.15512277978,1913.12094063025,1728.74063665237,1829.0362197772
1909.45877129536,2173.20007857711,2084.68747326284,1981.79154007782,2134.35804244552,2255.53970537209
2000.52358381218,2242.87717861716,1576.12306228086,1856.32969155541,2030.52031386348,1870.27536785593
2438.80550986222,2167.18312618592,1806.45500736474,1661.24861826705,1978.86814508835,2166.21704025543
1803.0932539663,2227.11130150214,1807.59354761384,2243.65247529305,2141.10773183399,2301.28231470593
2114.60777480632,2088.85296736913,2453.95803980327,2326.56154689133,2223.01180645373,2188.68694753614
1901.87322484243,1734.81201298995,2142.87078169471,2075.11314581303,2252.13022355678,2314.12995911129
2003.31343290581,1869.82646874101,2323.72733349741,1940.12504981876,1979.52512019207,2113.2541358226
2562.74436500777,2025.66510695454,2084.7548314539,1996.81673093072,2012.21172339373,2147.79585734306
1785.67424543787,2089.70838523853,1890.9232075036,1886.00130300693,1721.55874281776,1932.31909944583
2016.25570995914,1751.43531092647,1870.43976373285,2281.52544576726,2271.95680726191,2292.29992466588
2113.29842433956,2318.64899900879,2148.41112552756,1668.92889139748,2019.61846734318,1920.61915246647
2439.86383836747,2326.02547157561,2177.86490147214,1981.3840121523,1973.88229427338,2073.44731633868
1856.41495803921,2022.19337607041,1769.97661464493,2064.05689288733,1721.75542927153,2187.36173478131
1854.43484494911,1793.30116196207,1952.56769769344,1989.8207454588,2068.20908984518,2368.15317567934
2000.88220857881,1634.50734078267,2020.54562039282,2121.17041096783,2093.40086336219,1904.05677888167
2015.65160088842,1753.08803740679,1959.93150530407,1918.62999967827,2078.08673524822,1745.64077290968
1870.3059632016,1953.500437712,1935.70593472907,1886.38380293184,2006.76875036618,1395.72074369022
1794.23397128747,1962.49943240013,1454.87019344331,1905.06426582605,1644.16730597645,2188.38009176515
1681.06479492696,2124.92597766113,2420.2570731774,1441.07683305373,2127.19419399224,1979.15186000051
2339.67758133628,2266.2675600318,1972.07006915358,1709.99927129648,2179.90255413546,2363.10849708889
1981.59518817736,2472.25739453273,1864.43295997702,2157.55934710176,1834.69336230546,2075.87982573658
1778.70325793026,1990.25188003668,1884.73252459104,1825.83369778554,1844.02882025904,1705.04226314002
2327.86369008542,2281.67006113739,2043.61597689963,1793.41673077604,1585.11748039762,1807.44883847467
1890.73828946925,2247.97798620308,1982.29407046215,2142.06442573617,2258.92417694645,2073.09739024694
1844.50382560496,2111.06480175647,2050.23814014505,2093.34152354519,1676.77704551168,2054.96879887281
2282.5301200749,1778.08743838903,2067.6172424547,2023.59131417646,2169.5713011712,2119.94930999264
2265.34219284414,2054.36500858199,2235.092211296,2212.90192254825,2049.5443311917,1978.82841624311
1917.03469715703,1961.39518075881,1994.35817543499,2086.65363098005,2199.17748917001,2420.95295543474
1734.63050231796,1837.9762117856,1890.56153455049,1724.08066170111,1774.65296862882,2310.50011257929
1795.71639212071,1492.81455755362,1917.95460862002,1996.89283317123,1678.38953461654,2104.07013549467
1609.44213498222,2204.15349875005,2174.80888492809,1530.32138021206,1683.48839379924,2407.04091995865
2120.26050481355,1833.93893834692,1534.49253665624,2259.19332812379,2185.53200653057,1163.93779114886
2052.68296530047,2140.99967237878,1832.68630287553,2265.4899800403,2214.94852176314,1964.55116130243
2269.42323611112,2055.79791372393,1798.58707609252,1792.55069791649,1877.27631402987,1584.88485781148
1990.3422369414,1840.24617071362,1859.73311118951,1993.49908974799,2076.24542930773,1869.5650925284
1820.3433965846,2082.56958429482,2068.92204215169,1968.9307316693,2470.52831506806,2071.3025578385
1884.99172192924,1793.93211263818,2088.09709388515,2140.38359998103,2064.60698577723,1907.03810981462
1898.65244524936,1582.92745751132,2746.21481312614,1965.59038479755,1971.87063065732,1737.90606465711
2226.22417287081,2252.8219481025,1779.56182389329,2099.31355304243,2289.84054236514,2098.50724278761
1520.27397233564,1546.76712353211,2689.77026448642,1907.9248950407,1627.44809362691,2484.44172724988
2191.08881746913,2647.95051110555,1684.98040689225,1712.77399265186,1755.55808787683,2341.34622995115
1934.78426814771,1866.89505935944,2074.49630640145,2083.16028965422,2119.31362320106,2064.95518589884
1815.22477298981,1959.81842033716,1612.81397726325,1574.42076972812,2321.60538486987,2341.42493128169
2178.58345206239,1660.33609951116,2017.75642196188,2539.74785046518,1943.42860234468,1906.38433566876
1783.62478839607,1962.53459842935,1938.73810210227,2059.58583989493,2051.18149589417,2045.11184240834
1829.60425802033,2125.28028570992,1929.9106803226,2208.5788125251,2055.27055666939,2107.30376409997
2127.95624651125,1909.16093070879,2089.45602694718,2001.14196326363,1963.4584056709,1862.31274326936
2194.96759355669,2205.21013572365,2094.32485072547,1840.91429164667,1926.17811397501,1718.3484327355
2188.95160668169,2350.71081037505,1853.27193335548,2293.12346537027,2070.38736369072,2289.74508255098
2263.47869866182,1824.24651090788,1938.37497396894,1859.94280965022,2063.05593563322,2336.06574046823
2005.6340221558,1864.3949765137,2128.10050395701,1917.34210641237,1866.93953156011,2245.19792261502
1911.80975100028,2135.07259708345,2100.25914443893,2039.74557856207,1781.54864890872,2242.87902042605
1820.09325715515,2404.85028287895,2190.18559515437,1957.51421146858,2115.52506480841,1952.55092595256
1904.19360743109,2178.86557534952,2409.79291793891,2390.18846555332,1945.05088618939,1772.55391549241
1736.60639723278,1593.01429170415,1707.18147929612,2083.24216121848,2071.50637606012,1664.40116784861
2004.79658031823,2021.17890959138,1626.5049150288,1925.30901228783,2067.96892860946,1994.9635143636
1563.45833274628,1791.72773172181,1789.63955447494,1964.56650980059,2254.8720497413,1918.91038257948
2294.08145233928,2048.31434493808,1813.62615495602,1992.21067179565,2332.99462277612,2081.84848252604
2521.55917378205,2316.08320029282,2088.58344910559,2099.86041792279,2002.28107663971,2090.43048812985
1768.14306958054,2004.22315298968,2021.7476866097,1940.43261718105,2193.47374351783,2031.25857313367
2332.92952248186,2311.31319718913,2073.30492850237,1976.12292617348,1600.70430358182,1968.92800069052
2104.89984597232,1711.9471994312,1738.75350164465,2857.7949271402,1846.63937894792,2005.70333201712
2110.88187814488,1913.87479143342,1940.89135499019,1914.56707483847,1803.9902242746,1901.25998041516
2218.87806735747,2057.98061331512,1755.98017695238,2624.83860687372,2678.74447558292,2110.76162301378
1877.8702284933,1893.00096647887,1916.46156655917,2021.02992522164,1799.20910721004,1860.60970562083
1980.74864216853,1927.32863247,2051.30984289301,1946.27568175174,2154.95978513468,2310.88837143631
1628.20373339606,2364.01725507355,1961.28380872284,1920.77483154484,2192.34367388236,2340.63281300048
2086.03606114105,1933.64804783598,2196.50294067973,1963.07874959785,1823.71777389892,2040.35747530896
2045.0360042123,1610.86923124577,1304.15446391808,2266.70749191175,2145.73573449434,2157.13896621677
1939.72207550162,2026.76918862086,1612.2007471984,2420.13574405724,1803.74958949418,2299.61164469303
2040.7504952861,2078.64295363418,2035.0828885107,2251.02050525886,2132.45613872738,1954.54376155665
2044.49554485478,2573.96211412592,1927.71022141576,1968.17769950049,2120.75877153068,2136.67795416643
1957.62096577046,1652.60280057078,1724.0415180472,1958.50093133271,1963.97209431951,2090.08320544315
1810.68671026147,2103.72396043936,1962.88787854503,2365.73243552005,2212.34125452643,2085.47393378004
1939.6161781001,2186.16611937596,1793.5351501838,1975.84698214149,1880.1553893003,2055.60754865856
2032.19450045377,1910.03601467621,1949.5408111607,2493.1440412085,1926.62484514937,1694.65108370492
2137.31745678728,1805.16506976797,2280.50928745369,1868.08478891536,2222.16581267057,2218.31168620623
1624.50742488419,2308.8735813603,2106.32091717155,2280.37649656873,1830.99015073433,2061.00163270891
1984.86410096923,2427.68794633911,1441.26015455405,1931.59392208165,2113.64152506819,1865.28811331528
2288.20447896118,1980.68331686768,1898.42881612648,1792.45083955707,2198.85637698993,1825.67506012564
1969.60894481925,1813.71326674359,2171.80647723827,1953.34466269064,1722.20980037614,1869.29584161729
1695.08628118522,2082.62633952536,1777.77537459265,1948.82944645076,1571.00668203071,2392.92823642219
1866.49894570395,1965.65619319041,1349.40164032317,1607.74085607384,1694.53971163159,2216.79277577485
1796.47014226509,2115.7306729837,1968.96319379158,1897.64202981604,1944.08803261834,1652.36719909066
1944.86162020209,2019.707430555,2119.72788583683,1633.09312754801,2080.35084590553,2022.05840644603
1978.88148942126,1718.77016648685,1980.60857240733,1709.72020455058,1790.08852097077,2068.54787284546
1822.1081002941,2341.00002995281,2148.99641915456,1688.38074108162,1935.02808277674,1974.7209180216
1925.98632908431,1483.52955954608,1890.07107295405,1914.93837728467,1716.43434381425,2290.45368802527
2091.28577986614,2177.68355025376,1710.0278324046,1909.80233731097,1983.30860040547,1619.87693904885
1794.0717074589,1686.72313975032,1684.07205279117,2270.83911529787,2001.6324662375,1849.47974351133
1907.1960061089,2096.67539932119,2122.41242464181,2227.41493089641,1727.7912102508,1877.71697133835
1841.62377741759,2150.19801654438,2297.70207517199,1914.94357698419,1824.74040523352,2148.80554020853
1637.18918752737,2081.69120826112,1874.2914723976,1765.74200627324,1751.74715901882,1568.76151312962
2138.9499872403,2257.41822373124,2358.0800944346,2126.52593234805,2043.76098534945,2011.34110098253
2535.06016338967,2237.54334331312,2081.69140134437,2215.11184738041,2041.46430016227,2105.0941720927
2296.20949660238,2117.06921022582,1982.5675613133,2171.54795180121,1943.21932434437,2110.03020553577
2050.80778015721,2011.57950912598,1914.1554231272,1594.49692476608,1905.83940580977,2041.73635528849
1980.08220642707,2194.01900301954,2200.64181588364,2287.9076205701,2432.28353521857,1624.7833048472
2071.24067529177,1859.75029814504,2236.62090256136,2442.20882884785,2206.24964301742,1364.89046714839
2277.31962653347,1781.23105801632,1644.44803416341,2227.79209847216,2806.07568833288,1649.87604840342
2040.68080428055,2054.61787735447,1559.36918147971,1919.4979596512,2028.4992524465,2099.187641091
1903.96494969629,2127.90532243934,1764.94884031481,2136.47637326832,2496.42043022184,2237.47935551897
1692.96083302128,2247.47226497493,1960.11045564557,2204.29316492022,2485.34514137392,2694.48170373098
2229.4329910641,1724.02615571316,1851.36524034091,1948.06212792956,1825.58364360174,2252.85918881486
2091.16420453375,2189.99585816812,1979.37194587642,1802.83550977198,2065.97102767256,2129.43218818449
2348.5122174284,2326.19571098375,1824.8844745114,2271.37424897529,2138.65055060994,2012.39727347741
1843.87674455703,1820.83783005129,2156.98864921388,1671.87946204445,1710.91462197742,2140.8862520982
2375.28793453406,2057.94374616853,1631.02705257242,1804.96130092702,2155.03893372495,1843.25117381313
1868.7982886772,2241.57452841102,2127.57620767411,1984.11964998757,1916.13796255566,2113.07978565536
1850.90169625369,2056.73578136043,1468.09061008226,1937.36447040203,1750.96483802642,2064.70503837462
1970.73942298521,1636.12835506043,1902.24563673139,1814.33971453888,1639.68974693564,1735.4847500605
2065.3656659823,1707.44685169164,2032.91939393871,2500.6822956219,1997.36226206082,2494.12255863732
