"Target1","Target2","Target3","NTC1","NTC2","NTC3"
2212.33203663694,2236.41135571864,2559.74860291627,1851.76436156967,2409.3304144058,1897.29368504814
2162.67634155096,2052.58061006123,1891.83832614578,2498.67620627509,2152.39352886564,2221.84550671634
1793.54018256715,1918.07396406921,2468.19258812227,2142.05617943933,1213.82517286973,2117.31487184009
1439.79441907978,2063.71197558376,2098.26328062456,1981.54466475855,1980.77829240775,2222.74257538836
1850.26069907034,1943.25809346025,2005.96087675115,2237.98353322031,1820.52219950168,2042.28125486603
1779.23165185687,2098.18551611484,2302.78613720748,2208.75724531181,2043.23452959535,1795.97200564184
1926.19225746782,1981.66605009227,1576.84317336706,2119.30717302993,1903.71463700437,1862.64353142345
2118.05528930929,1840.26096293441,1970.32773971801,1970.3678882016,1873.97578453631,2168.18994724015
1823.54404549349,2070.97423682327,1634.10698531678,1863.65999615763,2019.46252037719,2012.99496272676
1957.5098675051,2188.21381931531,2076.21987892698,2273.21685726608,2369.37438846762,1659.48292956377
1852.95467616183,1786.86435787325,1731.09638077976,2204.50786326715,1762.19302748016,1866.91833667773
2030.5375455072,2089.75538287331,1789.93834672422,2399.43585827883,1655.94248210816,2038.21037287332
1836.44303630668,1994.61602117042,1637.88492941747,2045.83954897589,2307.6430693759,1877.7825925667
2124.92711521333,2028.07954807681,1865.22289922759,2216.56294955982,2270.68997475904,2663.54429573874
2073.42149917945,2022.32390222681,2258.13604208006,2041.10822473454,2253.0502942352,2384.96467581101
2031.24554005003,1889.89922367473,2066.96112418131,2125.60131459944,1391.67542304214,1906.58218554075
1754.48868930504,2195.40870805376,2198.2199280931,2070.65366376206,1617.3691382014,1999.5646758096
2100.46351535073,1860.32968100962,1388.798800487,2074.04121534483,2167.97499946059,2224.76531843146
1978.31038257136,2082.16888355059,2103.23091764663,2238.51612270954,2198.36135549586,2612.06469086115
1915.10693976074,1897.30374372454,1467.72642907315,1659.92568214644,1701.27348953116,1768.15914189133
1534.05820127269,2002.24341226888,2220.61362829407,1722.34467644979,1896.24295122777,2127.43520208138
2218.02151029441,2151.31104245003,1948.44498350061,2145.14630425978,1794.77737591933,2143.87711299807
1836.27209563687,1938.81681514967,2240.69149056283,1657.85254649415,1750.28004156994,2007.18645892425
1906.50169059612,2679.95317103103,2180.72348336902,2417.01727543038,2213.35679170514,2105.20115558553
2417.41068708884,2417.20461880603,2374.14748298233,2291.27534378565,2600.33341436999,1092.72829888282
1931.82774415807,1806.50295047359,2012.0482964127,1654.83036487319,1886.39358433867,1690.58334398067
2017.97275678368,1781.558123695,2090.91584432363,1794.68047689061,2146.69824335798,2085.95540318687
2139.22851421906,2181.85304604806,1605.2009386484,2048.00858411287,2138.61314308852,1732.13709224986
