"Target1","Target2","Target3","NTC1","NTC2","NTC3"
2010.73581104084,1844.76642724721,2134.72313505317,2157.72857863766,1775.21059723724,2272.78981123726
1967.70621753149,1490.48997073415,1679.25532447758,2443.15660743493,1697.84713862676,2546.99291366056
2080.56553197408,3093.0270546069,2263.30715443119,1946.00987040992,2104.6470840869,2196.8815634817
2325.28195165839,1439.12555712316,1656.51869309315,1868.0286333555,1897.28094496173,2081.58353654488
2037.11647110201,1979.982307242,1969.95181097258,2032.9341984743,1816.04398609197,2155.03004701709
2194.61451676978,1970.10823866566,2402.15106663465,1941.45011707298,2086.23461577872,2092.19078875244
1763.75918700677,2089.84271271707,2068.31652730386,2028.06065002268,2007.61073455284,2381.00088821809
2130.13375089391,2015.90064932612,1960.477329488,1904.53689624537,2222.37904176949,2187.95226331042
2334.1479868901,1674.45930585629,2472.10066607654,2033.33425196923,2278.57672082028,1940.44901978275
1958.28315187973,1779.38211376562,1987.54984488202,1965.34186327964,2534.27188394526,1980.83803218789
2224.97468856853,2052.82964043553,1636.17486281834,1922.59139332555,2321.28975059115,1703.26484445497
1429.25351821246,1918.39988791301,2001.43060567798,1772.41966818555,1729.71222382548,1944.15184626882
1992.57557388523,1694.32279986721,2007.32222765545,1864.90994032466,2072.02264177657,2091.99320134958
1862.95409855397,1808.85917010502,1868.61575886627,2046.62566621876,1767.75762106742,2337.51168859054
1927.39709234626,1987.65323867791,2301.08565890502,2115.5066055994,1809.6292242229,2650.77332565435
1701.96500770154,1886.00599137064,1775.22947795311,2128.6930434199,1823.6467616294,1977.48730397739
2035.7854407955,1707.12582828619,2185.73184118827,2434.18664758382,2000.70266721234,2204.73532276183
2105.42554620171,1880.0372581975,2200.53806456145,1971.45133709627,1988.80916518831,1678.84985118179
2091.32965882888,1960.25496932674,1874.77486545665,1927.83991545399,2056.58763997429,2088.38000577354
1937.42884969134,1993.26667418051,1941.55409902611,2090.61805463886,2150.87435021527,2122.54578250326
2388.66885300182,1780.08726820029,1869.68123647983,1947.08079539033,1871.11248186007,1985.9625388154
1703.01975710924,1952.27026211233,1892.69026573809,2263.052084603,2168.94252277486,2223.45260823849
1956.11824420776,2087.17100293692,2148.1606905389,1893.11108423641,1724.88890742183,2542.48609500864
2136.05697258448,1639.78680533795,2170.46905956212,1955.72851183346,2595.15121105581,1727.20319973149
1849.42654404767,2000.9829173846,1982.95600403388,1587.21442187135,2430.81900794398,1708.01105668547
1988.29052820107,1699.35138220289,1744.44679102506,2136.24155530968,1821.43347939229,2117.85226965863
2285.52553399506,1972.32509115294,1558.47563681143,1715.22818984391,1821.31781382253,2267.25881278634
2033.16046097383,2194.09312745101,1797.14165296256,1720.1046368386,2011.96861342254,1919.37773484784
