"Target1","Target2","Target3","NTC1","NTC2","NTC3"
1944.54852563935,2140.1508561171,2061.96166141111,1787.38396369443,2258.88350682591,2187.15704366045
2328.86797705486,1941.78741817299,2757.34937424393,1972.14136104916,1854.91154396207,2026.30076255278
2373.50465667218,1940.0809900026,2259.56414846964,2316.86542809637,2331.13877617918,2488.46738240087
1629.76312815357,2012.05445579374,2155.62968012187,2190.52498135532,1757.75536750515,1889.63646060119
1932.11862877694,1846.36164123101,2548.41262565209,1756.74744991844,2146.82993694468,1937.03718306085
2530.85858846118,1941.17097952729,2247.42864641755,2143.93328794849,2054.34972757133,2130.15409461413
2208.37877242295,1999.97563227769,2022.30302646613,1660.76640533429,1754.87316533468,1661.62549170474
1815.27934039629,2165.12536052023,1862.18906297176,2546.82837976073,1943.50399669855,1931.23174309262
1996.51040546973,1908.09012241412,1893.51546258007,2164.62104215431,1857.81965876328,1796.10222897873
2082.22159040111,1868.41038007752,2002.74292204222,2136.99387538967,2323.07271851844,1726.01725442874
2123.2340037111,2377.36420229748,2081.2264052621,1865.58513083133,2018.94281320736,2229.7273348469
1978.34164755989,1774.91405231601,1926.11658723472,1844.82827253305,1499.62115672984,1564.55521472805
1754.06337788765,1669.04638867342,1807.43781759351,2003.25822510299,2052.61539879146,2202.61066043025
1908.82295479797,2232.49381732831,1658.08831354001,2284.35649690781,1963.52686387488,2015.7034397785
2002.11265718906,2502.99088035068,2295.91366350911,1885.61702908029,2405.07950749132,2191.22740569086
1948.13041533089,2068.98192197635,2028.18903604282,2244.1117276285,2222.74168378504,2417.32926084533
1903.78048303513,1826.75438592026,1642.51017868988,2022.78217348622,2103.30414978573,2181.20585620386
2270.00705551158,2017.59780995554,1995.63500820964,2221.50389365685,2234.53945389854,2298.02730706843
2139.70685893425,2270.62788306139,1603.47481397908,1840.17677543428,1632.25123687907,2017.43629816541
1886.59249100786,1801.41204701233,2155.31223810044,1821.12651803359,2376.02366589967,2020.36415872614
2113.16213362692,1731.7434265871,2530.1959651596,1950.25533329862,1830.18889745134,1935.56317132406
2189.73430180199,1995.16920246082,2110.24052770189,2164.54929680589,1576.90240288648,1923.12839452098
1884.679455254,2111.71219265444,2330.58896964616,2342.72338623594,1951.24356357508,1858.60698224484
1966.45666165447,2081.60620969617,1815.96844411502,1721.79685528949,1920.35741338485,1988.63269440647
2139.18491148376,2148.8727232819,2305.38799779791,2140.66834038182,1926.30230620966,1899.94592340313
2432.85268900006,2263.05708256568,2009.36639030217,2458.4220909763,1938.59044642406,2348.65310001984
1939.0523751335,2056.56770151773,1934.16761013992,1930.5418272263,2514.42749086837,2159.37601479315
2139.00565451052,2275.23145846492,2279.28069789722,1938.89896319874,1908.41536336752,1807.89455852337
2180.19347306781,1798.1853842937,1712.24390943066,2565.26291445336,2090.68196401029,1653.4148651956
2134.47997701691,1924.22670406378,2158.36844414803,1775.80929565368,1688.92256623295,1672.7882444034
2606.59888956496,1837.43125951037,1961.24365490058,2008.25859498082,2037.67397449363,2175.79178060246
2090.6082600636,1898.13221590838,1816.79471401516,2101.9759004199,1478.47730543113,1756.35037954227
1847.82425633074,1947.52582501501,1900.02359104852,1963.26966584543,1916.56249711196,2217.23842686821
2124.38051359201,1788.22481964709,1824.14605499402,2222.99846198077,1911.84961469184,2205.7290693662
2146.28813463626,2280.82467078276,1905.40036976742,2340.3639682859,2483.950992428,1864.33705769539
2522.89602609971,1809.98208777442,1874.07630411346,2193.57908495712,2414.96869195694,2072.97379411448
1730.10265612263,2163.08189748852,1946.44853253683,2009.90388898569,2231.05626495455,1512.91548392695
1510.4560674249,2040.6553831012,2132.59635945379,1736.84081099069,2031.29710413251,1769.58266424027
1826.5651440696,1744.60466566414,2228.49917074997,1994.08497034975,1981.96964693083,1941.13857170353
1982.6298032657,2068.46522804896,2158.08680513002,2137.00054365128,2106.3597288707,1837.91149269278
1982.80528155366,2279.82087325771,2393.96035093894,1722.01297562795,1959.69165577451,1731.08360107412
1804.36113356454,2389.21394536231,1958.00712701334,2123.89459634497,1936.84378233174,2029.40239319707
1955.22986807595,1795.06269239655,2065.41866148418,1788.85861319734,1909.70257027715,1578.90254442112
1563.33959646514,1950.79229727816,2054.40645440902,2020.09600199682,2644.61428330467,2360.69987976165
1565.98498573103,1760.67570572917,2057.29116056534,2091.97809314351,1965.2907055872,2129.57061199993
