"Target1","Target2","Target3","NTC1","NTC2","NTC3"
2192.27522088339,1769.49816040021,2155.63221578907,1806.72594175544,2396.59964488602,2243.46382878211
1915.44396740904,2068.55997615263,1894.70568606283,2078.0266638752,2219.36610709418,1875.37923820302
2092.65465699894,2651.32858695143,1903.17368759153,1975.95029467388,1879.57975588638,2216.95289277863
1934.83896032427,2054.91916793673,1715.48378531993,2082.58018782786,2229.57558250445,1665.22683748472
2539.32631184581,2075.11450313989,1831.40445828616,2366.86067269418,2401.3417606379,2092.2201652255
1901.67190993111,2159.29284855384,1988.05187423437,2151.06024547108,1222.51573584624,1992.62651318322
1989.28983115523,1880.59092259704,1936.10146790905,1947.99034861326,1819.4422302686,1447.41263282338
1775.49734264529,1879.93376915388,1988.8824259478,1990.620137639,1980.89080058173,2200.98440115926
1999.77630377488,1839.39380043378,1941.96107740603,1612.10743942461,1873.23909313591,1693.50795878051
1680.98204341156,1679.30585679423,2189.72165268144,1852.89200484719,2442.15076875228,1916.9008388014
2103.59824186882,2249.86337393461,1836.15095223973,2330.13693049338,2316.65777513946,2029.56377156627
1463.04317895073,2372.99851313012,2092.16034024304,1560.30446184989,2176.77871199623,1896.35638145141
1349.02993987884,2077.07027482646,2063.57783347037,2319.33582164765,2192.8826089283,2158.89823524292
2361.36595042628,2017.59216909635,2250.92079758338,2068.68259943751,1753.10473901713,1939.14622275428
1932.09019414084,2193.33847031518,1943.68540350078,1983.69701334952,2007.04818596624,2040.79340244871
2179.46235465582,2159.05642024153,2298.48723147726,1861.68089998804,2274.95219747543,1874.71962431093
2275.25614266198,2093.43212870528,2107.50369022927,2183.55315770335,2292.17242447282,2169.17337643472
1920.79218634437,1800.34205840082,1707.72473870806,2262.94986422199,2323.55679580902,1791.92605858789
1600.71315070683,1850.60033321953,1663.00430046191,2252.0412113407,1693.68837286425,1803.55250537709
1984.68223853593,1945.67441639033,1973.5369635047,1884.51506778609,2196.11665080088,1697.91115915555
2007.20662584508,2033.76698111933,2038.00847296078,1734.7282177072,1870.90569098692,2026.19744171084
2255.29911232821,2742.17737697708,2034.66290628094,1957.48133113694,2033.05118305719,2306.00340603524
2121.44130486148,2001.17331372999,1960.75234027563,2264.20570960358,2132.93534540559,2281.09033097851
2024.11546551644,2113.24047968422,2051.583183294,2383.21867582888,2044.55049490557,2113.14018877843
2181.37348160145,1955.46890777514,2186.64968384662,2367.19359276609,1878.47719056342,1954.4315415628
1915.02601675039,2203.89905221251,1953.18324410284,2029.16869526051,1773.98921183792,2450.69679794955
2103.98419891331,1969.96678207787,1976.18191861522,1981.93176299968,2118.06552309477,2132.1797896025
2086.79347778133,2482.49647016287,1669.7504062148,1994.59202192523,2025.01448115426,1670.47258937095
2161.07908921518,2068.42406026508,1397.27553489589,2256.84712318449,1776.58101804955,2080.1370113886
2021.7338879225,1874.36957904854,1961.82823995505,2166.54752866269,1877.01503791899,2192.83573996022
1941.9427691513,2100.75850702633,2018.79038451594,2118.74910671752,1737.33764816403,1604.22244096816
2485.94401958492,2272.60773401973,1705.02977126547,1791.63259414253,2152.62903972981,1883.83893783912
1874.46933059233,1959.34145585508,1780.60847675831,2106.75796037858,2221.39088608296,1954.27562584368
2179.35969134801,2059.17800866384,1615.26542483431,1842.22579809625,2367.07360418948,2238.79263071003
2094.86944197144,1773.12913649623,1945.8490159947,1905.78294612787,1892.51463020192,2308.64761213152
1622.72940428982,1165.94138508884,1999.11875726996,1991.6512253715,2121.32279408807,1905.38475519763
1728.12201910851,2143.62744155186,1953.87227212175,1905.18847943122,2025.6374383941,2183.47660584134
1756.01863240138,2038.35007866126,1911.68051099955,2317.25721805081,1895.2173465865,1447.13386223289
1912.69964640698,1969.30791644901,1770.40851589255,1864.24235419797,1707.81518565397,2043.49474669978
2269.80755179922,1779.84381536611,2100.24922232787,2427.28719909952,1880.84524323536,1912.64703428473
2268.78683154959,2003.54869168779,2136.99226919598,1910.95079549363,2100.49795584271,1630.76716137309
1612.40883897102,2007.91951454359,2053.81434874967,2049.79757221507,2190.98603857317,2015.74037687239
1464.55856420845,1987.19540093499,2233.09954693124,2146.97222880966,1867.68869362888,1986.94581625328
2297.77275929366,1991.31228070222,2134.58891144633,2172.80415581405,2341.48659574946,2008.94251136633
1729.69969391257,2237.96325438839,1809.85332829653,2211.51556884231,2276.5147209485,1617.45807053506
2024.78815253008,1990.59554304022,1851.3048014776,1937.45314400112,1602.2476704593,1770.01845516216
1997.36792584148,1875.89886397283,2078.49489197145,2036.69529427322,1874.90268269307,2038.76145889838
2391.11289303773,1332.25092867682,1837.26233019602,2033.05264217744,1375.34561835375,1907.30014845896
1898.60510711725,2150.36122205691,2303.35652789066,2469.20678780067,2088.55448392541,2114.57355922128
2092.843587434,1782.92713353733,1819.43935468431,1760.66267712449,2220.0447800891,1959.40712003431
2179.21079710781,2100.32402913157,2306.51409898421,1940.57528702273,2090.87328106104,1910.20297644126
2083.10776773526,2008.04342489875,2029.65143202,1835.04549057982,2189.94060164459,1672.24152992066
1735.23403832188,2155.93307437815,2031.09153867922,2019.08682531695,1773.26073666043,1934.16247088898
1548.44902078863,2089.09425021169,1646.83569626262,2168.09854746617,1944.35768777256,1818.97132538363
2101.48035235746,1821.61282032123,2012.24783568299,2013.90369024205,2005.59015665674,2132.37763918848
2405.84532594489,1673.50925405391,1759.45103742466,2013.15279821325,1615.84072413884,2076.9156402253
2065.29611992185,1975.87547202072,2070.47752274694,2144.73752480112,1368.98983935503,1923.26444896009
2157.05462269761,1586.79343757705,2036.6395610341,2105.85062356133,1434.10693476902,1749.21674726994
2219.9594900057,2177.31177663173,2107.79465475891,2106.59520184445,2093.73751139754,1920.75992288047
2140.37506851602,2007.658935857,1985.83049434327,1999.26892766232,2323.00076238578,2015.11910827089
2164.54825145275,2085.20841773156,1666.07993081789,2046.12946829907,1937.4003100907,2011.38348451098
1808.28909935649,1557.72887268162,1689.46932255967,2405.18049041571,1475.47434163717,1997.23556056233
1736.80942111182,2427.89155069228,1893.2729559262,2201.46499328676,1997.47745444949,2425.7408573528
2248.20066814152,1879.61638813379,1953.77218181019,1876.13935914595,2502.04011560798,1865.42632578273
2065.80388963494,2177.62577930258,1905.15277319547,1646.62460060152,2335.47571428453,2170.51014109243
1884.3240536372,2308.03831763204,2020.59907087491,2215.36902485912,1711.32920817763,2131.7158119699
2133.69462094389,2016.26488304247,1618.35713619166,2106.26295578304,1629.91174638879,1919.12942612384
2141.20768016325,2087.76714943061,1858.49685761515,2348.27017348277,1758.04673878668,2270.37642140193
2137.8198006136,1799.47235635215,2271.0334215906,2000.25761308181,1715.31262055424,2054.84952168881
2089.80852835941,2005.74871701348,1932.72756396825,2224.35063391635,2091.00256667255,2042.86515088144
1898.80193984082,1632.74109513823,1658.00567277053,2154.5731515613,1927.0698364295,2368.56008561422
2188.94002778126,2228.78759839241,1364.41598228338,2379.57447984485,1636.11346714034,2601.48902325206
2075.28577794193,1747.85469232917,2153.59498308905,1883.24027240758,1975.54232347362,1891.20523455823
1841.01799441161,2098.78383773068,1818.63127401742,1823.87484384968,1776.92305455545,2464.41899234833
1737.43976278307,2079.13534476642,1900.96378751513,1803.65798774888,2060.72728032453,1779.13275209131
2247.46605646645,2033.9813211969,1861.57503136524,2130.92149255439,1935.42726276216,1737.42954910629
1856.87798955961,1728.82226084512,1963.77218506297,1864.82460379437,1272.19780230046,2024.75887930025
1832.04194255083,2305.08672800097,2020.35501022618,2084.87122973676,2019.56379635844,1824.37927501834
1956.90259502555,1859.20542507681,2046.82664363542,2454.29259395043,2635.98691584652,1800.26597735044
1400.37168530037,2000.44833619471,1344.0594202734,1840.73903582588,2191.17568538024,2106.24009272347
1824.22327817217,1925.30503874299,2043.71238488128,1793.4200587374,2086.67463709746,1785.12463247721
2097.67729059291,2188.1238531521,1569.51761741693,1778.82499101586,1998.29598068877,1897.54191093049
2154.3164289846,2124.62955164929,2179.45958856812,1818.93237840686,2441.31951521648,2088.43956679025
2220.06510576305,1970.42944240859,2068.31135037478,2079.8722977714,2076.50885749147,1790.62053892463
2114.79861478151,2041.39699980223,2441.79126450784,1665.13349941607,2169.05128605641,2188.14684888084
1892.037063845,1994.47498598728,1469.22998034363,1693.17682826913,1891.65747188245,1917.67317517792
2081.0790567821,2130.38597431382,1847.85851119741,2028.31002229827,1889.16469364485,1975.97464267468
2085.62441942412,2073.12871273877,1850.28764269965,2247.74687769859,2180.64588439358,2001.85302553608
2168.34363453783,2176.90568328045,1922.43121359315,2098.1072188325,2464.11212284097,2173.53216325503
2278.78938372831,2230.690062918,1727.5460426392,1931.56742536397,2075.55830500817,1970.64110895551
1957.03962076316,2190.36567382623,1899.97931290183,2139.90678289126,1763.57068669137,2350.83455908865
1786.57866792917,2141.12604525846,2038.41010868119,2277.77301415732,2544.47698643191,1720.77013674876
1727.88324995294,1970.55618928722,2493.19885214256,1891.96340842119,1824.27400388779,1866.07891572315
1763.61563297099,1904.08207386639,1834.0689542542,2313.4532186358,2453.04737956087,2010.08857697144
2093.7404010865,1809.33573570659,2053.30863381241,2131.08837978857,1837.06122734703,1713.48787648702
1890.66251327218,2274.59252034733,2174.62180049457,1949.78310684991,2671.64044648666,1671.17899977913
2001.89450029364,2691.66933154315,2160.19728390626,2159.64841943569,1698.70878745539,2000.8147062469
2181.24684371012,2215.56179405404,1954.05703646137,2087.34992925804,2193.82849854059,2309.13619281833
2030.92382995234,1861.59733318525,2288.50254555865,1606.45840100798,2266.58995714666,2137.58509148413
1727.82109962171,1321.63852694739,1975.43687977718,1919.79102479124,1973.06531374564,1939.24573421313
1829.26707809873,2450.85834787553,2187.24360965964,1734.06073842182,1916.66172430057,2163.56960083724
1583.80228506249,2036.95164643899,2074.89121063642,2017.20436613603,1917.85857879151,1281.56659384035
1911.79607837443,2058.14380148381,1728.69333427645,1779.62408009922,2378.74198930127,2130.43047398857
2016.37596987237,2268.57514945664,2297.5080512971,1688.93961387001,1912.73573871255,2302.40396964031
2172.32206170096,1496.69892820823,2253.34816288838,1745.47299314215,2068.88457452681,2078.25155073931
2177.30768862706,1967.19980043471,2236.17030791229,1681.05159194902,2696.97765841044,2042.68771373418
1673.41670146469,1637.26723486203,1985.49310432254,1909.88890015451,1979.90255073572,2043.67404085771
2100.32187461788,1973.17183722849,1790.39373473032,2179.80127034346,1939.27472535298,2316.78929103249
1552.72635561673,2258.83357145746,1990.89464327866,1898.6545633263,1678.16278545688,1919.58723326236
1595.93458829706,2100.00021168527,1514.83649275931,1884.88790115682,2305.34953670068,2091.5783770243
1990.12885429588,2349.01251862553,2304.43679928366,2142.56224287705,1747.0970961563,2439.13090183877
1969.4324859648,2051.86114598428,2175.73638199451,1600.60834224512,1750.52234489636,1808.26752198004
2238.24853710878,2167.01399764128,1631.42244716719,2085.95930547848,1665.31313599669,2092.10785999031
2446.59330382677,1754.97135952689,1902.79127799004,1698.1646176335,1892.03617685717,2091.72658150519
2371.05641857954,2196.9203127469,1819.76455689614,1892.88952444513,2085.89578639413,2228.69194438941
1768.83325108428,2041.95151291274,1629.08042008288,2126.22113012115,1931.0354839703,2297.10934030645
1941.26306445404,1932.22209743719,2136.10118387867,2045.39898264015,1630.65521255237,1965.3956603527
2162.62710473418,2140.0222823895,1864.9953594561,1654.02510479755,1941.18304494616,2212.84498983379
1889.49264062982,1873.32159525459,2275.20936556185,2220.58917660591,1555.55911433799,2238.33110384468
1887.7900567926,1991.35255069571,1910.8999026544,2221.54053373846,1934.22695104483,1791.37137474082
1871.39945126607,1602.29777493464,1825.26362396108,2197.78992701366,2793.67772816314,2203.15203405676
2094.89470564479,1797.52189831384,1951.19090101363,1924.41513267784,1684.91815556248,2082.26540295849
2025.235679956,2062.65246518577,2192.4834928385,2109.18610142277,2093.2252549362,1999.42676815463
1750.15812227209,2151.42209826863,2157.57657799733,2170.34705947258,1975.61561901133,1974.90628994436
1851.80765795415,2116.82467318985,2083.79417387331,2095.04353235977,2241.66752562345,1993.82738152781
1898.36833669787,2093.2373774245,2129.68385558605,1743.98623230194,2151.64255276673,2074.56759940672
2135.73789437638,1868.75890587171,1812.20188360741,2287.29005555737,1821.73659905866,2180.49392222792
1902.0533029868,1647.92008831255,1755.49446704473,2066.31250145798,1864.78538302377,2187.02837944571
1675.4101411908,2127.87940082578,2146.26840238629,1837.12140637898,2352.6929431656,1957.65409186468
1822.5855961745,1815.17739116095,1917.34884781884,1829.20871384624,1815.35911980673,1704.03784110895
2007.28942282748,1850.84361746757,2073.26890734112,2429.15010438572,2434.74033186565,1989.36415063427
1860.9803982448,2116.48396896118,2424.81113006329,2219.66016941141,2386.54372995162,1853.202836444
2126.61476227493,2012.9753777703,1830.07743333157,1763.20347157113,2302.17187410764,1865.91474474383
1834.82410753129,2015.05245660774,2240.62568386159,1904.3014046689,1712.03397772471,1913.66405070031
2161.06632954675,1844.99518058102,1787.57686748506,2048.47632429132,1969.22317902854,2175.40961749894
1950.00356042428,2165.80920671013,2654.39008821956,1701.6255855262,2320.72465691415,1878.97614656861
2105.99097803974,1795.00256338064,1884.41337316413,1468.68042681517,1829.91997257818,2044.79476702611
2127.43749654297,1800.66399358177,2107.98539950516,2251.70523893588,2035.59211993223,2159.88784730657
1916.16912134516,2171.68218492675,2308.4460297812,1782.30890183855,2007.89091955541,2180.82981414165
1895.59969493979,2321.98129254911,2227.97318211457,2389.39896616078,2177.54814290918,1825.56420403131
1546.47442828696,2177.44486609221,2013.72293741207,2029.68626369153,2561.63476151565,1706.164871461
1975.10111444209,2462.9580751543,2691.15292891776,1917.79225528063,1809.46555491889,2556.50541300654
1901.57594506074,2015.83790598428,1964.47046633346,1881.36832146146,1964.58333996289,1888.7516498695
2059.10964903941,2335.03571106445,1897.58040474969,2155.05646900174,2393.69139486683,2019.87228846636
2214.36298909744,1841.9282081857,1896.06822625933,1956.96682445258,1808.45625489905,1689.0154007267
2184.88574698321,1741.51477218152,1938.18250619211,2115.91898879944,2082.34382404864,1970.14912472916
2008.21884172052,1770.45246718307,1692.2637736751,1902.6310586066,1694.69005681239,2270.25510825242
1865.41819130335,1995.00641709303,1956.73378259129,1973.42343938018,1775.99278438174,1804.08101239462
1618.16120582075,1611.80275406936,1595.30299555415,2106.59208811505,2053.68177096414,1919.84321436859
2395.33635895943,2219.81963252725,2025.08999273911,1830.11272907555,1871.06249980385,2132.76739842678
1749.39376314087,2076.73449811092,2103.17770920918,2225.61355746906,1260.96456612509,1865.79630687749
1792.32572890626,1915.0572546815,1970.25661242729,1731.81256961602,2183.96443560856,1713.49911685128
1887.54102750491,2114.55910959376,2025.15251883106,2196.0427964336,2306.87842662985,1755.46106568828
2137.50684218256,2160.99589240707,2122.44987190468,2108.5908038249,2388.52500452328,2068.73005129409
2023.76488489878,2404.57202668534,2373.98708143121,2380.97835293837,1942.33688182791,1967.42741901637
2016.14941439474,2145.14732754463,1702.39794049549,2142.30703625703,2238.09216751967,1703.00415718289
1795.27666795233,1862.51169323983,1549.33385490339,2010.38390355105,1990.25423021051,1828.50685050222
2092.06340666039,1754.7459676355,2117.87620631275,1678.44152666085,1956.59192366843,1978.69431047899
1589.79670477686,2270.68435303866,2108.35354428514,1848.27629791493,1742.81975358155,1860.81047596525
2418.34934925455,2388.61644384937,1813.21925852753,2345.25006557129,1971.92725828194,2172.60594209112
1878.7477567609,2108.75013422183,1959.77831216976,1999.36846646744,2094.45446600845,2175.54013979053
1938.46212671207,2402.13983261801,2009.05269886876,1897.07563518314,1840.40039094252,2061.5184513523
2400.21133013239,2025.00839119921,1611.90555716464,1916.59041422923,2150.06808597123,2003.45085975546
1933.74688734859,2146.97060436651,2023.36603257138,2103.69473820988,1932.05357489953,2274.02963931562
2014.14723366713,1949.15840716448,1977.13163523477,1746.63924562803,1821.24539461237,2178.71524219763
2119.03623801653,1990.87009224937,1876.96619509488,1663.20373238999,2173.9141020019,2116.8182955644
2159.53789888912,1940.33756239607,2036.10393046065,1708.24781867364,1924.96531747471,2304.48471888542
2054.79551709715,1896.77670308635,1739.69506443771,1991.42569300562,1427.86898627459,2220.92625476574
1786.64624879538,2086.51508446945,2441.31881068441,1944.96031107739,2387.51711261551,1874.09084239643
1652.21513053011,2196.555542027,2160.45431313271,2122.81673910037,2157.13372360427,1758.35904814605
1318.98215719249,1827.31784172073,2036.83130988236,1703.98467033295,2048.09573687658,2384.71240613447
1809.75577936126,2220.55258345142,2146.82862564384,1942.94447773857,1748.32767140546,1655.98069648493
1871.62340719462,1723.85655472249,2089.83185827263,1990.27764632702,2218.32153714429,1793.02823894591
2076.98300645133,1803.50367696906,2037.51069613515,1891.21910026267,1777.94041094796,2062.75460589606
1415.53430344754,2054.86356121567,1891.30750886109,1847.94845449389,1829.23298904729,1575.62646667031
1719.26010669482,2097.66819885114,1425.74445795888,1735.35978610674,1644.48414348363,1922.36084313139
1726.00134277857,1896.0480791717,2130.59487783203,1954.9672889321,2290.33430044772,1695.0878464085
1744.20450900527,1837.39559360985,1978.11095357183,2326.13456890856,1753.9170616373,1513.58015059779
1974.94717591579,1997.73205802589,2317.97522060069,1916.42379361817,2290.58217701576,1948.97237726053
1656.92782948881,2261.22590179103,2142.72064122731,2127.75918059988,2012.37658427746,1590.37797069772
1843.53668016944,2004.27498243681,1876.77645120868,2154.83333038673,1666.22889251618,2221.11924454074
2167.88557298388,2468.7675581082,2188.36039762787,2094.47302615049,2228.19631465551,2333.06455100316
2154.44839592614,2077.63669201027,2376.04432497169,1916.98231466121,2018.11335031669,2059.70160654597
2092.37557791241,1928.25830651135,1920.62250741241,1781.54984389103,2295.56111702419,1773.01119525658
2356.4046107841,2284.69213697706,1985.08653958802,1792.59538523626,2188.55237482248,2009.12891846083
