"Target1","Target2","Target3","NTC1","NTC2","NTC3"
1331.42970792934,2244.34899374627,2175.12121703356,2264.33583462723,2150.83376650197,2062.79865543439
2151.50556507241,1575.62760756311,1844.76779333821,2019.82833610973,2313.63779342117,2048.99788856614
1901.13643174473,2196.64784200183,1581.97592592448,2193.1938968083,1292.84656355015,2124.76086740345
1705.06741317805,1602.96760554568,2081.4333139143,1949.06288981421,1766.83980018051,2141.85832978505
2208.26470984847,1888.61747321776,2186.99019844664,2340.12531692817,1936.7337226962,2104.4330727302
1755.51329531955,1768.61762399284,1983.80271805701,2175.87305430274,1774.15193463709,2043.00414680352
2044.72880429474,1908.36788881154,2132.57715337945,1838.86299367944,2176.95154193819,1700.58371027725
2371.05765955051,2546.32040921987,2344.53939532322,1882.67485830418,1904.13567700585,1695.36877142146
1911.16669902455,2047.78400567708,1844.62324241853,1675.48014836565,1685.7897651872,1916.76574949629
1766.78354079896,1590.81384523985,2212.80198493348,1755.6060831214,2102.3690802873,1949.40344134527
1993.72523107606,2272.68765202593,2011.91436878357,2218.75603512552,2092.60758861712,2197.43472813013
1473.53159296412,2108.66537078113,1892.78886721194,1707.29174047384,1970.11015787219,2034.46066540746
1911.58016700567,2025.24079365215,1851.18784926622,1691.56753975452,1754.55762965063,2318.70157196381
2018.63661227422,2002.51362098437,2074.43891261911,2305.82302370124,1695.30911853176,2103.86397999692
2144.95845168396,1966.57932750202,2575.65413993337,1905.56860077111,2527.68810967488,1546.21627984289
2091.77376315231,2002.96794587533,1688.12685348322,1952.71821111262,2035.06205814589,2029.42910691156
1907.57054841884,1934.05451414967,1722.33917265122,1975.01802549064,1803.30947833763,2104.28958557703
2036.59718799468,2087.39454822059,1944.89836266032,1747.90427540151,2002.25209507511,2670.41424630027
2136.21005757656,1941.22303097625,2165.57388302232,2180.67659982128,1919.70531367845,1927.80466535549
1985.50263646114,2102.44769689343,2149.44002346688,2215.82568245325,1594.86727710051,1921.35555853773
1999.91926883402,2306.68602423944,1653.60175972195,2210.14087666718,1976.47318103432,1323.76541638134
1548.64930499409,2073.55649166454,1961.53039450978,2047.68213149674,2382.42717563183,2367.34524148874
1857.66367178009,2259.3987669613,1879.17064364653,2154.21234600343,2014.42111940983,1601.57606242752
2032.26078751631,2390.95816747713,1901.81255933731,1897.54157879843,2220.91929454938,2134.6596597875
2098.23658264596,1631.94611912427,2352.18596817933,2009.80095670587,2220.69114943926,2202.20445539369
1928.30609878293,2015.15336351639,1999.8470542567,2000.49808148406,2287.9492672518,2182.96726912597
2504.28099958642,1807.48955240443,1993.52418480844,2380.17348432091,2277.0759304173,1858.30975203317
2058.33653100444,2273.1057978796,1860.6128404795,2257.94585159659,1837.51820162077,2412.33668385063
2182.29744296606,2043.42234295238,1698.9043972437,2025.97204268963,2236.76894458388,2054.1162001089
1872.01549653726,1976.65615660634,2326.01996131527,2334.78237045766,1982.25491780764,2393.52067166836
1628.29602736598,1816.93290329984,1695.8016058809,1808.99834699239,2000.81507040589,1974.83287150329
1891.08658385653,2027.10750122125,2078.71333997712,2218.1201582717,2056.48484757017,1530.0142272269
1943.49111086929,2168.79256557499,2137.47837875415,1904.96796383843,2098.95162392482,2234.17289158391
2023.37350458584,1806.59383619488,1837.36881949012,1627.2910455513,1764.19072137358,1831.29131076214
1930.5047957397,2020.48586264538,1924.52954380522,2552.48277072632,2219.91424811209,1704.29123817366
1971.99640017644,2001.95821818661,1967.96065417902,1947.47263450382,2122.62251570553,2142.79555671913
1915.83204439668,2058.86308967805,2288.88490762065,2096.03187618008,1810.64510276596,2305.82006963643
1872.30130814204,1697.29462216682,1926.37771057502,2048.63250627152,1786.76632667505,1975.64952076423
1835.75317549277,1742.70519588695,2246.04861980904,1876.49983840709,1356.19010167372,2321.3467964463
2135.12279120581,1996.47197764692,2371.26687319159,1853.32122050721,1926.35161412756,2396.51711265216
2183.47498779745,2539.78762758759,1908.56074289106,1814.99884077561,2254.29474505212,1823.88216933448
2261.61136600827,1841.15270989103,1700.76458890227,1905.01887555416,1890.13417682743,1925.80815408229
2348.94073665623,1973.95480780926,1611.12281741498,2043.38442624453,1829.15781127351,1578.81557478155
2394.10548537972,2086.48178284537,2106.9688425482,1938.94030688536,1833.91515922033,1949.6286383101
2114.4866835744,1838.68077529133,1812.58817155691,2117.97039317706,1809.00926336245,1976.88171218029
1801.59510757751,1867.28104717645,2086.15656174194,1722.73512335113,1881.01401897174,1703.55953036292
2129.86414408055,2174.61995340301,2081.70355268643,1937.60931920512,2320.63163500147,2036.22738838086
2035.60246719424,1952.14454149809,2122.90781240469,2178.15660630196,2031.41902077112,2345.10471943875
2085.56523719775,1971.69904775116,2093.50317183307,2306.34959834829,1935.65925511651,1696.43958565862
2184.59149676552,1819.72178521773,2290.09367327526,2239.21189861382,1664.3683452646,1860.53703128389
1935.05249936372,2115.69056089,2061.42634816338,2039.88048128563,1892.98223095891,1845.70763732118
1770.07932888755,2260.61678355951,2026.76635542463,2373.87230388754,2134.03265886073,2234.73739530058
2054.97694804696,1995.21101242836,1782.36857964786,2059.27978063045,1954.27189226852,1913.89232562445
2294.31295058758,1580.67910376844,2142.09201356883,2032.47155586327,1742.00801404809,2000.55606052426
1721.23474738123,2058.07129489567,2068.85504647326,2174.73325940449,1850.24537023642,2497.85355421157
1784.95396283339,1530.51814330593,2090.66071761175,1776.65350799182,1826.03709533638,1515.61323158423
1880.73811081465,1958.97947900716,1700.90668632583,2295.46460262767,1876.56633522934,1575.59836170111
1570.49377584691,1650.27849305964,1641.33780713666,2364.9794046184,1984.31257465591,1880.90203174028
1779.40009901845,1976.71400337097,1968.57116557362,2198.8857072878,2204.92060010302,2204.80941219903
2172.94793318125,2176.36672650721,2235.27973392569,2035.21647535198,2143.34672948345,2188.03858259861
1759.82742740313,1981.39837255137,1943.88936394148,1903.21960685188,2457.924049601,1509.81658844729
1590.92254123122,2151.46695014905,1805.96590834531,2150.07057011917,2384.15874131587,2222.9318009124
2265.40903945647,1769.76251837753,2062.06393651736,2354.564444131,2345.84940463165,1681.68327781206
1812.24261625449,1890.68866252086,2168.03208709216,2140.92843549544,2316.10812107147,1887.21883763362
2092.44147032959,1859.86421395131,1922.40048665894,2155.94614803858,2170.13979987019,1771.37316955631
