"Target1","Target2","Target3","NTC1","NTC2","NTC3"
1832.36770334291,1931.39766284667,1788.47568612248,1572.78735267478,2161.02844841849,1914.19406383702
2120.10358757942,1998.34654446497,2508.31403498469,2367.67456235191,2155.92390159394,2161.81598301759
1978.84565808371,2243.70935667701,2086.56290435961,2046.3682542483,2282.09226122512,2039.36411284122
2120.93761354432,2168.60468859103,2034.70532790845,2205.83623964384,2277.4751452571,2300.87243901311
2016.54691017436,1589.73758385744,2121.58097963681,2476.20868219328,2014.44888815995,2079.00183764223
2276.68553658024,1966.31774636036,2378.8669477198,2069.93280621177,1602.66666607212,2303.48322971585
2050.73506670289,1853.86775613975,2471.55661988256,2092.44300037585,1727.07676252857,1955.71818069211
2204.8371706227,2083.29988479515,1948.02304317309,1917.28931368428,1962.74567098481,1883.02565094512
1766.8508292322,1923.80941740274,2313.46731259801,2101.09695873637,1836.90511801761,2029.51114298478
1858.87222808291,2163.82897049138,2130.62460464412,2060.3601252979,2174.13293120513,1902.19468783669
2199.43462811373,2194.64186500008,1637.38181215849,2170.2213653107,1928.94295704941,2354.52425871349
2483.49428350115,2262.5414934323,1947.06686510859,2131.65950383687,2111.26481423364,1771.44894471884
1811.11478290371,1451.44450822204,2070.47225453963,1968.298159246,1791.6731460029,2335.16905208104
1779.20431935274,1821.83299224659,2174.28508446493,1836.64048707095,2461.71162808958,1958.8804552138
2103.51348830742,2226.16787598277,2175.70634485152,1940.07307547708,2086.08855232359,1917.70118708585
1910.87926811669,1904.17956051357,2195.1638345085,1972.24731438931,1886.6938859213,2087.33150525948
1766.21093755952,1736.54476040315,2111.27587822124,2001.55386510415,2505.54572071365,1973.24251031218
1495.6825924771,1776.31246965858,1848.97346977884,1969.30590304419,1910.42619935977,1782.75498498577
1939.89241169672,1894.89689321995,2317.25491581271,1151.25910738281,1732.07442778469,2491.13291843059
1347.52097990874,2322.10245425174,2076.48217462127,2240.9926385356,1844.94870715066,1991.51218009415
1736.56894297956,2106.5885739331,1981.05516333842,2065.51094749034,1881.29196275203,1957.7772394413
2265.99323099928,1677.05688761719,1512.05044958918,1837.25158167046,1880.43052086599,1802.53731692932
1929.3099422547,2092.4596789014,2024.44603921951,2056.57453865477,2028.3040036806,1845.96780892968
1925.65407342323,1699.06213658549,1718.42545317257,2024.4607535814,2022.07892245962,2014.30703311661
1870.98958055374,1754.93287576967,2038.31940457723,2327.08426593538,1853.40389010657,2190.10969953701
2167.4012492687,1606.10323848115,1940.55059789722,2315.23580378435,2061.57932901784,2134.62094557039
1714.31904179344,1718.25915426166,2053.73956332457,1682.83087616125,1646.75087044198,1704.13708589397
2173.29575122448,2009.25358763871,2049.4186656019,2099.65581969927,1836.05913638662,2048.01708939504
2051.82599289872,1955.35996051916,2117.08382765463,1783.88681083611,2202.03694952196,2332.56535546235
