"Target1","Target2","Target3","NTC1","NTC2","NTC3"
2125.557700913,2080.2234993477,2059.90106265499,1709.28019928269,2192.82438813896,2234.16003222807
2358.9643815632,2239.29019555752,1853.66469227519,1920.47684221934,1967.28904628403,1939.22353600783
1907.96246389835,2104.99859593855,1913.75701705086,2116.95740790085,1717.06755811308,1710.43475772317
2001.4125715884,2035.96114388865,2130.17082931362,1799.02687079648,2022.7602493607,2017.95376166202
2379.92713387667,1881.22284819103,1738.45769142926,1935.43744270669,1919.38567499837,1643.63192816895
1851.65738052588,1915.51335663887,1694.37224925963,2157.07355841345,1423.22783251903,1997.56902514529
2074.98290265827,1963.06079235442,1712.1672270154,1943.24496714597,1965.63140803015,2506.13864981296
2554.40544983416,2138.5844577127,2085.37350060056,2121.86710220614,1989.31974760492,2060.06948254259
2263.79428496684,2011.01195514322,2325.60578701628,1871.30663371385,2023.06089757602,2000.69034656653
2014.87169556046,1787.47969948342,2233.66989849648,1932.17269446271,1959.42048713427,2377.79900175288
2301.99341386062,1779.8204778007,2368.07981236007,2094.04718624231,1767.67598212769,2319.56165675751
2007.51103681058,1856.91306578851,2027.81938805003,1754.33267972375,1826.44879106458,2054.53792182777
2159.14123432783,2150.20784036407,2204.93694642159,2030.47972947317,1828.79651704606,1889.6598759089
2034.19186645311,1976.01904301917,1729.19192399015,2212.87946049781,1759.42975267698,2108.07653798349
1499.50684129648,1830.12470740031,2050.00071673084,2022.29998479029,2054.33302199501,1798.16001969373
2083.58299597706,2021.04568299319,2003.43901409487,1878.94349884908,2144.12647371718,2112.89341707898
2054.04319010341,1857.32621136937,2123.87575624134,2032.92438074257,2112.65859826112,1774.67094269128
1573.39406961982,2204.74168584351,1544.20441712039,2109.41508181137,1945.53692985627,2027.86109187244
1987.52763425516,2410.06522081,2155.61204308373,2012.78424763683,1948.6668579368,1847.77173033456
2238.96350636227,2897.22818491817,2282.09590156455,1850.29585020889,1871.98164354891,1730.43984518637
2306.0425048932,1920.77202207693,2061.93245883525,1668.84843123717,2202.97608010319,1626.51704799115
1936.76090463363,2031.69348187086,1706.51700047769,1661.88352250149,1908.8774928037,1919.34650047413
2092.57485235298,1990.78053967178,1617.1922943572,1888.70033532433,1938.26836629885,1883.04359721169
1837.79071973144,1945.30514499469,1841.3148614171,2023.61288087114,2171.64305767907,1841.07215378083
1511.80953321584,1969.65936706582,1644.11228736665,2001.0615913302,2097.83293488921,2358.06886405427
2080.77420613165,2123.18171919134,2142.82102761874,1860.05629840219,2059.19771483252,2141.03655363735
1867.89956867565,1755.94392267955,1800.00175554589,2152.30504584233,2275.3943577757,2397.31529441114
1986.79600683582,2048.52219882791,1952.03373705507,1906.16164328462,1995.43131748074,1794.68308363499
2051.51214149478,1752.32470758567,1923.34531398976,1228.87657462148,2494.17817275909,1875.27988370343
1842.76745012796,1880.80007709648,1695.76045584098,2097.72037032008,2676.11064985072,2234.92904700524
2252.40632167702,1824.61276276472,2002.13466204458,2102.40853968224,2128.90059264882,2063.71713441473
1860.65299688277,2391.36044133894,2053.65185877499,2082.73154464847,2063.90781931956,1238.19411880146
2149.86653808285,1955.26243526471,1908.66598910686,1987.25977304464,1439.77552503351,1644.85260055792
2329.09102360723,2125.16237814364,1812.94715070327,1803.2776215765,1612.81995327595,2009.8591316145
1699.33224162132,1739.62872679143,2056.73466297862,1986.90260447411,1532.62988790062,1819.06890970394
2059.4509507644,2334.52001662765,2046.06320785987,2266.45018381498,2172.90570800818,2391.40582683923
1752.60377546951,2458.12246774617,2052.70845161943,1784.81925690264,1831.43107077142,1442.06366987092
1886.95861722708,2108.98717221706,1859.62860834198,1887.71746341352,1920.91395234478,1781.81027898607
2081.11423817117,1976.99141993356,2050.80343988448,2198.24524964014,2034.10495548879,1744.84031635915
1756.42428685288,1674.0330433099,2028.63154685911,1510.21665206477,2203.73219253123,2192.62372536216
2001.7127795203,2421.05589103669,1967.32303395529,1905.68152868405,1746.7951596394,1705.94886958093
1739.00343606325,1878.67701236197,2240.03482552291,2013.95433533807,2359.63347247018,2019.59060909089
2197.31907462912,2425.69151840094,1924.59880098599,1890.18663245236,2120.55421301437,1668.89795107885
2068.98344839618,2346.8934012144,2146.71726523077,2084.88029791073,2372.45288899555,2420.03338696221
1799.33934202722,1696.1738949266,2323.64648856496,1643.43630813947,2100.27006448194,2081.04307147712
2022.3805392786,1637.5300225974,1958.81555082391,2143.24377356483,2116.48057797162,2098.72152735523
2001.03409164384,1958.78380176842,1951.98115082776,1867.97053584066,2016.90777140162,2045.20742179021
1581.86235716616,1973.63301700398,1494.52728783398,1843.14990138983,1925.06829815739,1859.59241545937
1712.27567497383,2116.88985390585,2137.55457371447,1825.58683919832,1550.59941511562,2293.20260293747
2099.39723294167,1684.82777776944,1814.62490656603,2456.0115124344,2638.86096658354,1717.25144933577
2306.83536042309,1898.93092536407,2332.35452062126,1933.57247598553,1982.95350148634,1937.21697779481
2154.23492886638,1923.34922705125,2076.86612762197,1532.50625377345,2154.40924722182,1777.73502536529
1778.31007933085,1757.58775878547,2078.01715932023,2170.17361161031,2180.19757496347,1918.86351929731
2245.27648562082,2235.12718519452,1954.63782675485,1941.05308145079,2036.86047595063,2007.71729456463
2301.37378203221,2087.69787208724,2279.97242212786,2235.49329332821,1936.46915604518,1999.89448742772
1793.83318122438,2098.91544149721,2006.86269817597,1749.98359248014,2099.54507035842,1881.58227126261
1997.47246672796,2005.29411929612,2097.25363206419,2059.80769692647,2064.66327456363,2165.1146195683
1828.29590399903,1975.19346552707,2029.08289804866,2058.09610178499,2150.16518686084,1558.47374057689
